Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin (%),Sales Per Unit
CA-2017-137463,,,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imationï¿½Secureï¿½Driveï¿½+ Hardware Encrypted USBï¿½flash driveï¿½- 16 GB,189.95,5.0,0,45.59,,,2.400105290866018,37.989999999999995
CA-2017-137463,,,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5.0,0,31.49,,,2.1000333444481494,29.99
CA-2017-137463,,,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5.0,0,8.69,,,2.9015025041736227,5.99
CA-2017-137463,,,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3.0,0,22.2,,,5.0,14.799999999999999
CA-2014-124513,,,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3.0,0,17.17,,,2.600333181887021,22.01
CA-2015-165554,,,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2.0,0,5.32,,,4.898710865561695,5.43
CA-2014-141838,,,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2.0,0,0.84,,,2.5,1.68
CA-2014-141838,,,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4.0,0.2,9.43,,,3.375089477451682,6.985
CA-2014-141838,,,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2.0,0.2,2.88,,,1.0006949270326615,14.39
CA-2017-117009,,,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2.0,0,6.15,,,2.8005464480874314,10.98
CA-2015-128993,2015-09-12,,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2.0,0,8.57,2015.0,2015-09,3.898999090081893,10.99
CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11.0,0.1,553.39,2015.0,2015-11,2.1111119588604215,238.3018181818182
CA-2015-149097,,,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7.0,0,23.92,,,3.1995719636169073,10.680000000000001
CA-2015-149097,,,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.78,3.0,0.2,27.36,,,0.7500411206754756,121.59333333333332
CA-2016-132304,,,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7.0,0,334.55,,,2.999991032757338,159.31
CA-2015-136420,,,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.7,4.0,0.2,33.64,,,3.7502787068004455,22.425
CA-2015-136420,,,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4.0,0,23.56,,,4.700718276137271,12.53
CA-2016-101623,,2016-03-06,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6.0,0,18.24,,,5.0,6.079999999999999
US-2014-151015,,,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.19,13.0,0.2,100.69,,,3.12517458642416,24.783846153846152
US-2014-151015,,,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,3.0,0.8,-4.86,,,-16.47457627118644,0.9833333333333334
US-2014-151015,,,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.14,4.0,0.2,6.94,,,3.6259143155694877,4.785
CA-2017-152968,,,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2.0,0,6.92,,,2.9982668977469675,11.54
CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.0,0,23.52,2016.0,2016-02,2.59946949602122,45.24
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3.0,0.2,-2.7,2016.0,2016-09,-0.12501157514584685,71.99333333333333
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3.0,0,30.99,2016.0,2016-09,4.699727024567789,21.98
CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35,3.0,0.2,2.7,2017.0,2017-12,2.378854625550661,3.783333333333333
CA-2015-136105,2015-06-12,,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2.0,0,6.88,2015.0,2015-06,2.8013029315960916,12.28
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.0,0,7.78,2016.0,2016-09,4.6980676328502415,8.28
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5.0,0,67.19,2016.0,2016-09,2.4000714413288087,55.989999999999995
CA-2014-136336,,,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6.0,0,0.0,,,0.0,138.14000000000001
US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3.0,0.7,-5.53,2015.0,2015-11,-7.659279778393352,2.4066666666666667
US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4.0,0.2,2.04,2015.0,2015-11,0.75,6.8
US-2014-124625,2014-11-03,2014-11-07,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.0,0,18.89,2014.0,2014-11,2.0995887518061576,29.99
CA-2016-108105,,,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4.0,0,34.99,,,1.1000377263581491,79.52
CA-2016-108105,,,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones ï¿½Snapï¿½ Scratch Pad Binder Tool for Ring Binders,5.8,1.0,0,2.61,,,4.5,5.8
CA-2017-166898,2017-09-11,,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6.0,0.2,17.99,2017.0,2017-09,1.249739492879472,23.991666666666664
CA-2017-166898,2017-09-11,,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3.0,0,9.33,2017.0,2017-09,4.799382716049382,6.48
CA-2017-169005,2017-11-02,2017-11-06,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2.0,0,1.45,2017.0,2017-11,2.607913669064748,2.78
CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3.0,0,2.93,2015.0,2015-02,0.1996864990117904,48.91
CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5.0,0,13.46,2015.0,2015-02,4.501672240802676,5.9799999999999995
CA-2016-126102,2016-09-10,2016-09-12,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2.0,0.2,89.95,2016.0,2016-09,3.2498735457764294,138.39
CA-2016-143406,,,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03,2.0,0.8,-251.19,,,-27.000967429861333,46.515
CA-2016-143406,,,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.97,5.0,0.3,-136.49,,,-2.9999780205288262,90.994
CA-2015-150308,,,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.17,3.0,0.2,21.54,,,0.87500507779177,82.05666666666666
CA-2016-131093,,,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5.0,0.2,-62.77,,,-2.1249153689911986,59.08
US-2017-148831,,,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8.0,0,104.57,,,3.0000573789304563,43.57
CA-2015-162950,,2015-07-03,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3.0,0.2,5.44,,,3.498392282958199,5.183333333333334
CA-2015-162950,,2015-07-03,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6.0,0.5,-376.69,,,-7.799933739180851,80.49
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2.0,0,83.99,2015.0,2015-06,2.7998533235549035,149.99
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6.0,0,181.66,2015.0,2015-06,4.500099088386841,67.28
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2.0,0,11.73,2015.0,2015-06,2.799522673031026,20.95
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,7.0,0,13.3,2015.0,2015-06,4.600484261501211,4.13
US-2014-158365,2014-04-12,,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5.0,0,15.55,2014.0,2014-04,4.799382716049383,6.4799999999999995
CA-2017-152933,2017-10-12,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.54,7.0,0.2,27.72,2017.0,2017-10,0.7501217730150999,52.791428571428575
CA-2017-152933,2017-10-12,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.37,2.0,0.2,3.76,2017.0,2017-10,3.6258437801350047,5.185
CA-2017-152933,2017-10-12,,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3.0,0.2,128.68,2017.0,2017-10,1.624993685912007,263.96
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3.0,0.2,5.32,2015.0,2015-11,2.250423011844332,7.88
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2.0,0.2,-16.96,2015.0,2015-11,-2.000471809389007,42.39
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5.0,0.6,-84.45,2015.0,2015-11,-13.0003078817734,12.991999999999999
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10.0,0.8,-51.3,2015.0,2015-11,-16.001247660636302,3.2060000000000004
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2.0,0.2,-28.87,2015.0,2015-11,-1.6251055446101885,88.825
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3.0,0.4,33.59,2015.0,2015-11,1.166684033204821,95.97000000000001
CA-2015-132941,,,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.37,2.0,0.2,1.68,,,0.7510058113544926,11.185
CA-2015-132941,,,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,32.37,7.0,0.2,11.73,,,3.6237256719184434,4.624285714285714
CA-2015-132941,,,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.98,2.0,0.2,36.4,,,1.750168285412059,103.99
CA-2014-132010,,,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5.0,0,17.47,,,4.799450549450549,7.279999999999999
CA-2014-132010,,,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2.0,0,4.36,,,1.8989547038327526,11.48
CA-2014-132010,,,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4.0,0,6.3,,,0.1998730964467005,78.8
CA-2014-132010,,,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3.0,0,7.13,,,4.696969696969697,5.06
CA-2016-135461,2016-02-07,2016-02-10,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5.0,0.2,39.0,2016.0,2016-02,0.6250400666709405,124.792
CA-2017-153045,,,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2.0,0.4,-93.08,,,-2.1666666666666665,214.8
CA-2017-153045,,,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.97,2.0,0.2,6.39,,,1.9987488270253362,15.985
CA-2017-153045,,,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.27,3.0,0.3,-63.38,,,-0.7143259661658796,295.75666666666666
CA-2017-153045,,,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.7,4.0,0.2,7.05,,,3.248847926267281,5.425
US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7.0,0,10.58,2016.0,2016-06,4.798185941043084,3.15
US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5.0,0,46.95,2016.0,2016-06,4.6996996996997,19.98
CA-2017-122007,,,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7.0,0,26.35,,,2.9000660356592562,12.98
CA-2017-162250,,,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Rï¿½sumï¿½ Paper, 24lb.",7.78,1.0,0,3.5,,,4.4987146529562985,7.78
US-2016-158288,,,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.76,9.0,0.7,-57.76,,,-7.333671914677501,8.751111111111111
CA-2016-128916,,,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.55,3.0,0.6,-3.82,,,-3.9999999999999996,3.1833333333333336
CA-2016-128916,,,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.34,4.0,0.6,-2.14,,,-4.00749063670412,1.335
CA-2015-157028,,2015-12-03,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2.0,0,3.48,,,4.202898550724638,4.14
CA-2017-112473,,2017-06-01,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14,3.0,0.2,-11.28,,,-2.2497008376545673,16.713333333333335
US-2017-147655,2017-09-04,2017-09-05,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.07,7.0,0.7,-58.72,2017.0,2017-09,-6.667423640286136,12.581428571428571
CA-2016-130911,,,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3.0,0.5,-241.18,,,-8.000132683185722,100.49000000000001
CA-2016-130911,,,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.66,2.0,0.2,1.63,,,0.8735262593783494,9.33
CA-2017-100055,,2017-06-01,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2.0,0,9.89,,,3.6016023306627827,13.73
CA-2017-100055,,2017-06-01,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3.0,0,36.29,,,2.9001838088388077,41.71
CA-2015-157805,,2015-09-04,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPï¿½Telephone,555.96,5.0,0.2,41.7,,,0.7500539607165984,111.19200000000001
CA-2016-124254,2016-04-12,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,3.0,0.2,-22.67,2016.0,2016-04,-1.7499035121574682,43.18333333333334
CA-2016-124254,2016-04-12,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.98,1.0,0.2,-5.2,2016.0,2016-04,-1.0003847633705272,51.98
CA-2016-124254,2016-04-12,,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.27,3.0,0.2,3.47,2016.0,2016-04,3.378773125608569,3.4233333333333333
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.34,2.0,0.7,-12.22,2014.0,2014-02,-6.663031624863686,9.17
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5.0,0.2,13.57,2014.0,2014-02,0.7498894783377542,36.192
CA-2014-106971,2014-09-02,2014-09-08,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitechï¿½Gaming G510s - Keyboard,475.94,7.0,0.2,95.19,2014.0,2014-09,2.000042022103626,67.99142857142857
CA-2017-123029,,2017-10-02,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2.0,0,47.99,,,2.9997499687460936,79.99
CA-2016-139409,2016-09-05,2016-09-07,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.0,0,12.21,2016.0,2016-09,2.8004587155963305,10.9
US-2017-166688,,,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.29,2.0,0.2,3.0,,,3.618817852834741,4.145
US-2017-166688,,,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.13,9.0,0.2,70.2,,,0.6250389536384924,124.79222222222224
US-2017-166688,,,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5.0,0,18.82,,,2.899845916795069,12.98
CA-2015-126970,,,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.81,3.0,0.8,-4.49,,,-15.97864768683274,0.9366666666666666
US-2016-165505,,,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2.0,0,42.99,,,4.299859971994399,49.99
